id,cluster,number
tt0426615,4,0
tt0097981,5,0
tt1255951,6,0
tt1255951,5,0
tt1255951,6,0
tt0119174,2,0
tt3262990,2,0
tt0327036,2,0
tt0090022,6,0
tt0146316,4,0
tt0146316,3,0
tt2358925,2,0
tt0085407,1,0
tt0085407,1,0
tt0085407,2,0
tt0250282,6,0
tt0250282,1,0
tt0250282,1,0
tt0250282,2,0
tt0091472,2,0
tt0098330,2,1
tt1618442,2,1
tt1535568,6,0
tt1535568,3,0
tt0107362,2,0
tt0368709,2,0
tt0114478,2,0
tt0332375,0,0
tt1313092,2,0
tt0113303,2,0
tt2039393,5,0
tt2039393,1,0
tt0098442,6,0
tt0184719,3,0
tt0184719,2,0
tt1157668,2,0
tt1791500,4,1
tt1791500,0,1
tt0088889,2,1
tt0100419,0,0
tt0100419,1,0
tt0117603,2,0
tt0298388,2,0
tt0829193,2,0
tt0491691,2,0
tt3654964,0,0
tt3654964,6,0
tt2278388,4,0
tt2278388,3,0
tt0255305,2,1
tt1418377,2,0
tt0482606,2,0
tt0120722,1,0
tt0120722,1,0
tt0120722,1,0
tt0087589,5,0
tt0356618,0,0
tt0181852,2,1
tt0094293,4,0
tt0094293,1,0
tt1837709,2,0
tt0104694,2,0
tt0397044,0,0
tt0397044,2,0
tt0499554,5,0
tt0499554,6,0
tt0499554,5,0
tt0255477,2,0
tt0119809,4,0
tt0119809,2,0
tt2177771,6,0
tt2177771,2,0
tt0091499,2,0
tt0452625,2,0
tt0452625,2,0
tt0893382,2,0
tt0095827,0,0
tt1754853,2,0
tt1326954,0,0
tt1326954,0,0
tt3483712,2,0
tt2870648,2,0
tt1582507,2,0
tt0397078,3,0
tt0397078,1,0
tt3177316,2,0
tt0086873,4,0
tt0359517,6,0
tt0359517,5,0
tt1032755,4,0
tt1032755,0,0
tt0349710,0,0
tt0349710,0,0
tt2355540,2,0
tt0380510,2,0
tt0829150,4,0
tt0829150,3,0
tt0430922,0,0
tt0309452,5,0
tt0141109,5,0
tt0141109,0,0
tt0951216,4,0
tt1421051,4,0
tt1421051,2,0
tt2260060,2,0
tt0398808,2,0
tt0338466,2,0
tt1148204,2,0
tt0089003,2,0
tt0337741,5,0
tt0337741,0,0
tt1853728,4,0
tt0089017,2,0
tt0099204,6,0
tt0099204,0,0
tt0285681,2,0
tt1058017,1,0
tt1058017,3,0
tt1058017,1,0
tt0811154,2,0
tt0277371,6,0
tt0107148,0,0
tt0328107,2,0
tt0328107,3,0
tt0118040,2,0
tt0146882,1,0
tt0097567,2,0
tt0089981,6,0
tt2106361,2,0
tt0107606,2,0
tt0093067,2,0
tt0114108,1,0
tt0114108,0,0
tt0114108,0,0
tt1718898,4,0
tt1718898,4,0
tt1718898,4,0
tt0093073,5,0
tt0093073,3,0
tt0165929,2,0
tt0112579,1,1
tt0112579,0,1
tt0112579,0,1
tt0111070,1,0
tt0111070,6,0
tt0111070,2,0
tt0150992,4,0
tt0150992,0,0
tt0468988,5,0
tt1430612,4,0
tt1331025,2,0
tt0107612,2,0
tt2503944,5,0
tt2503944,3,0
tt0470679,5,0
tt0293961,2,0
tt0113101,2,0
tt3210686,2,0
tt0103312,3,0
tt1674771,0,0
tt0257076,6,0
tt0100828,5,0
tt0120520,2,0
tt1407055,6,1
tt1407055,4,1
tt0100196,0,0
tt0118901,4,0
tt0118901,3,0
tt0913958,2,0
tt0489237,3,0
tt0489237,3,0
tt0110391,4,1
tt0318761,4,0
tt0090585,4,0
tt0090585,0,0
tt0825232,0,0
tt0825232,2,0
tt0243017,6,0
tt0243017,0,0
tt0287733,5,0
tt2381249,1,0
tt2381249,1,0
tt0258351,0,0
tt0258351,2,0
tt0100814,4,0
tt0483726,2,0
tt1104783,5,0
tt0389722,4,0
tt5233460,0,0
tt0109830,2,0
tt2215366,2,0
tt0118929,0,0
tt0094907,0,0
tt0447016,2,1
tt0095238,2,0
tt0085995,2,0
tt0443489,2,0
tt0105159,5,0
tt0094898,2,0
tt0091738,2,0
tt0361467,4,0
tt0338512,2,0
tt0338512,6,0
tt0112431,4,0
tt0112431,3,0
tt0112431,0,0
tt0432264,6,0
tt0432264,2,0
tt2322441,2,0
tt0115438,2,0
tt0120483,2,0
tt0101465,6,0
tt0101465,4,0
tt0101465,2,0
tt0108327,0,0
tt0108327,4,0
tt0108327,0,0
tt1805432,2,0
tt0230600,2,0
tt0105165,0,0
tt0266452,5,0
tt0266452,2,0
tt0298798,2,0
tt0293815,2,0
tt0163579,0,0
tt0163579,0,0
tt0241760,2,0
tt1541160,2,0
tt0105824,2,0
tt0212338,0,0
tt0212338,1,0
tt0096094,0,0
tt0096094,3,0
tt0096094,3,0
tt0130121,6,0
tt0130121,5,0
tt0130121,2,0
tt0322589,0,0
tt0322589,6,0
tt3284178,1,0
tt3284178,5,0
tt3284178,1,0
tt3284178,2,0
tt0825346,5,0
tt0417741,2,0
tt1528854,2,0
tt1318514,2,0
tt0107969,2,0
tt0118691,2,0
tt1667889,2,0
tt2545118,2,1
tt1638355,5,0
tt2400336,2,1
tt0089822,2,0
tt0444682,2,0
tt0955306,2,0
tt0117039,4,0
tt0090142,0,0
tt0090142,3,0
tt0420304,5,0
tt0120681,2,0
tt2339505,2,1
tt0997047,0,0
tt0997047,0,0
tt0997047,1,0
tt3142232,4,0
tt1332100,2,0
tt1506940,4,0
tt1506940,1,0
tt1506940,2,0
tt2706264,0,0
tt0096241,4,0
tt0388789,2,0
tt0438205,2,0
tt0370032,3,0
tt1428459,4,0
tt1428459,1,0
tt1428459,2,0
tt0094318,4,0
tt0093477,6,0
tt0093477,5,0
tt0105415,0,0
tt0113277,2,0
tt1046163,5,0
tt0117011,2,0
tt1951261,2,0
tt0098536,2,0
tt0222012,6,0
tt0222012,2,0
tt0095774,0,0
tt2292625,2,0
tt0293342,2,0
tt0177068,2,0
tt0101698,2,0
tt0092796,2,1
tt1540068,5,0
tt0970179,2,1
tt0437863,2,0
tt0298203,2,0
tt0313542,0,0
tt0095953,2,0
tt2437954,2,0
tt0417225,2,1
tt0929742,2,0
tt1623205,4,0
tt0453467,2,0
tt1440732,2,0
tt0110971,4,1
tt1130988,2,0
tt4568106,4,0
tt0389326,2,0
tt0103919,2,0
tt1584016,2,1
tt0424823,6,0
tt0092967,2,0
tt0238936,2,0
tt0171356,2,0
tt1620719,2,0
tt0433386,2,1
tt2507128,5,0
tt1895587,0,0
tt0117979,2,0
tt0835418,3,0
tt0835418,4,0
tt0976247,4,0
tt0976247,4,0
tt1976608,2,0
tt1077368,2,0
tt1433905,2,0
tt0104905,2,0
tt0403537,0,1
tt0403537,0,1
tt0147800,2,0
tt0120643,0,0
tt0233687,2,0
tt0103924,6,0
tt0103924,2,0
tt0106684,0,0
tt0106684,3,0
tt0117951,4,0
tt0117951,3,0
tt0117951,1,0
tt0117951,4,0
tt0459605,0,0
tt0459605,0,0
tt0116483,2,0
tt0408338,6,1
tt0408338,0,1
tt0408338,3,1
tt0408338,4,1
tt0443649,4,1
tt0120657,2,1
tt0090180,2,0
tt1911644,2,1
tt0160298,1,0
tt0160298,5,0
tt0160298,2,0
tt2102502,1,0
tt2102502,3,0
tt2102502,0,0
tt1196141,5,0
tt0105414,2,0
tt0428003,1,0
tt0428003,3,0
tt0428003,3,0
tt0428003,5,0
tt0097162,0,0
tt0097162,3,0
tt0097162,1,0
tt0097162,0,0
tt0089348,4,0
tt0087365,0,0
tt1713476,2,0
tt1681666,2,0
tt2084773,1,0
tt2084773,2,0
tt0093476,2,0
tt1337051,2,0
tt0168808,2,1
tt1322312,4,0
tt1322312,3,0
tt0268126,2,0
tt0105428,2,1
tt0094331,5,0
tt0116332,2,0
tt0099615,2,0
tt0099173,4,0
tt0089360,1,0
tt0089360,5,0
tt0235553,2,0
tt0090631,4,0
tt0090631,2,0
tt0183659,2,0
tt0375611,2,1
tt0113538,2,0
tt2183034,2,0
tt1985019,0,0
tt1985019,1,0
tt1985019,6,0
tt0087359,2,0
tt0338077,4,0
tt1535421,1,0
tt1535421,2,0
tt1535421,1,0
tt1535421,5,0
tt1535421,5,0
tt0120694,4,0
tt0117038,6,0
tt0109951,2,0
tt0976051,5,0
tt0273923,4,0
tt2072230,0,0
tt2072230,0,0
tt0349467,2,0
tt0328099,1,0
tt0328099,5,0
tt1971403,3,0
tt1971403,2,0
tt1798684,2,1
tt0098084,0,0
tt0098084,0,0
tt0405422,4,0
tt0314006,2,0
tt0398982,4,0
tt0398982,3,0
tt0398982,3,0
tt0398982,0,0
tt3259324,3,0
tt3259324,3,0
tt0107798,0,0
tt0107798,1,0
tt0107798,0,0
tt0450345,2,0
tt0116695,0,0
tt1710396,2,0
tt0104291,2,0
tt0445990,6,0
tt0445990,2,0
tt0482571,2,0
tt0114928,2,0
tt0304229,2,0
tt0391024,1,0
tt0391024,3,0
tt0391024,1,0
tt0391024,5,0
tt1202203,1,0
tt1202203,6,0
tt1202203,3,0
tt0347304,0,1
tt0101316,5,0
tt0101316,1,0
tt0101316,1,0
tt0118647,2,0
tt0085764,2,0
tt0094669,3,0
tt0094669,3,0
tt0094669,5,0
tt0094669,3,0
tt0094669,0,0
tt0093660,0,0
tt0250687,5,0
tt0250687,1,0
tt0250687,2,0
tt0887719,2,1
tt3667798,4,0
tt0454876,0,0
tt0454876,3,0
tt0114069,2,1
tt0155753,2,0
tt1894458,2,0
tt1708532,2,0
tt0984210,4,1
tt0984210,1,1
tt0984210,2,1
tt0085980,0,0
tt0085980,5,0
tt0907657,2,0
tt2296697,1,0
tt2296697,2,0
tt0099371,2,0
tt1045655,2,0
tt0087629,0,0
tt0116130,5,0
tt0211181,6,0
tt0093648,5,0
tt0093648,2,0
tt1530983,3,0
tt1530983,3,0
tt1530983,3,0
tt1530983,3,0
tt0112342,0,0
tt0112342,0,0
tt0119217,2,0
tt0101458,2,0
tt1376233,5,0
tt1336617,0,0
tt1336617,3,0
tt0099365,2,0
tt1279935,6,0
tt4610372,5,0
tt4610372,0,0
tt0314166,0,0
tt0118928,2,0
tt0107808,0,0
tt0107808,1,0
tt0298148,3,0
tt0298148,2,0
tt0280707,2,0
tt0116905,2,0
tt0396171,2,0
tt0259072,0,0
tt1965264,3,0
tt1965264,2,0
tt0455407,2,0
tt1535970,6,0
tt2385006,4,0
tt2385006,2,0
tt1438298,2,0
tt0263488,2,0
tt0109831,6,0
tt1301130,0,0
tt1301130,3,0
tt0326856,4,0
tt0397535,2,0
tt0402577,2,0
tt0190590,4,0
tt0190590,0,0
tt0086494,5,0
tt0086494,2,0
tt0120521,4,0
tt0120521,4,0
tt0105789,5,0
tt0784972,1,0
tt0784972,4,0
tt0784972,1,0
tt0828065,0,0
tt0828065,3,0
tt1453405,2,0
tt0113855,2,0
tt0118900,2,1
tt2451742,0,0
tt0107613,2,0
tt0479884,2,0
tt1230448,0,0
tt1375666,2,0
tt0093072,2,0
tt0808438,2,0
tt0093714,2,0
tt0115571,2,0
tt2170584,2,0
tt0440963,0,0
tt0440963,5,0
tt0090209,0,0
tt0117372,5,0
tt0117372,3,0
tt0814005,3,1
tt0814005,3,1
tt0814005,0,1
tt3844362,2,0
tt0113114,0,0
tt0113114,3,0
tt0113114,5,0
tt0113114,0,0
tt0399295,2,0
tt0425123,2,0
tt0841992,2,1
tt0365748,2,0
tt0398835,2,0
tt0354595,4,0
tt1748062,3,0
tt1748062,3,0
tt1748062,3,0
tt0100168,4,1
tt0100168,0,1
tt1430607,6,0
tt3045616,1,0
tt3045616,4,0
tt1661382,2,0
tt0106519,2,0
tt0094721,2,0
tt0102757,2,0
tt0100140,4,0
tt0252866,5,0
tt0252866,1,0
tt0110353,2,0
tt0086325,6,0
tt0086325,4,0
tt0086325,0,0
tt0116722,2,0
tt2101341,2,0
tt1974382,2,0
tt0104454,4,0
tt0113896,0,0
tt0113896,0,0
tt0278731,2,0
tt0818165,2,1
tt1196948,2,0
tt0380277,2,0
tt0443701,2,0
tt1231583,4,1
tt1231583,3,1
tt1078891,0,0
tt1078891,3,0
tt1078891,3,0
tt1129412,2,0
tt0361089,5,1
tt0361089,0,1
tt1034331,2,0
tt1135985,3,0
tt1135985,6,0
tt2415458,2,0
tt0760160,2,0
tt1915581,2,1
tt2404555,5,0
tt2404555,0,0
tt0120737,0,0
tt0120737,1,0
tt0120737,0,0
tt0101921,2,0
tt1582248,2,0
tt0103850,2,0
tt3267194,2,0
tt0208003,2,0
tt0452624,6,0
tt0188863,2,0
tt1855199,2,0
tt1855199,3,0
tt2023453,1,0
tt2023453,1,0
tt2023453,5,0
tt2023453,5,0
tt0110186,2,0
tt0100395,4,0
tt0100395,0,0
tt0100395,3,0
tt0104695,5,1
tt0115798,0,0
tt1392214,2,0
tt0120723,0,0
tt0357507,2,0
tt1798243,5,0
tt0097770,2,0
tt0092608,0,0
tt3531604,2,0
tt0113464,2,0
tt0085412,5,0
tt0085412,5,0
tt0271259,6,0
tt2304915,2,0
tt0173390,0,0
tt0090779,5,0
tt0116508,6,0
tt0783238,2,0
tt0099991,4,0
tt0099991,6,0
tt1228987,2,0
tt0499596,2,0
tt0089572,3,0
tt0089572,3,0
tt0098319,0,0
tt0098319,3,0
tt0098319,3,0
tt0098319,3,0
tt0098319,3,0
tt0456481,2,0
tt0399901,0,0
tt0399901,1,0
tt0399901,1,0
tt0103893,6,0
tt0102555,2,0
tt0095629,2,0
tt0114323,2,0
tt2274570,0,0
tt0119607,5,0
tt0274309,0,0
tt0096320,2,0
tt0096446,4,0
tt0273300,0,0
tt0273300,6,0
tt0090037,0,0
tt0090037,5,0
tt0090037,2,0
tt0097758,0,0
tt0455822,3,0
tt0455822,2,0
tt3808342,2,0
tt0240912,3,0
tt0240912,3,0
tt0240912,2,0
tt1155056,4,0
tt1155056,1,0
tt1155056,2,0
tt0133952,2,0
tt0112744,2,0
tt0099005,4,0
tt3116072,2,0
tt1702425,5,0
tt3682448,2,0
tt0109402,0,0
tt0109402,0,0
tt0119177,2,1
tt0090021,4,0
tt0095159,6,0
tt1322264,1,0
tt1322264,1,0
tt1322264,3,0
tt1322264,1,0
tt0474622,2,1
tt0474622,2,1
tt1041753,5,0
tt1041753,0,0
tt1041753,0,0
tt4382618,0,0
tt0116250,2,0
tt0109370,6,1
tt0109370,5,1
tt0109370,5,1
tt0109370,2,1
tt0117628,1,0
tt0117628,1,0
tt2235248,5,0
tt2235248,3,0
tt0090753,2,0
tt0893356,0,0
tt3152624,5,0
tt2537176,3,0
tt2537176,1,0
tt2537176,3,0
tt0099039,3,0
tt0099039,2,0
tt0107413,3,0
tt0107413,2,0
tt0111271,2,0
tt1391092,4,0
tt1391092,1,0
tt1391092,3,0
tt1391092,1,0
tt1391092,1,0
tt1391092,0,0
tt1391092,1,0
tt1391092,3,0
tt1391092,2,0
tt0105562,3,0
tt0120912,1,1
tt0120912,3,1
tt0120912,3,1
tt0120912,1,1
tt0467110,2,0
tt0272020,2,0
tt0111503,4,0
tt0111503,2,0
tt0120906,2,0
tt1121931,4,0
tt3272570,0,0
tt3272570,0,0
tt0329030,6,0
tt3316948,2,0
tt0108052,2,0
tt1135944,4,0
tt1135944,4,0
tt1135944,2,0
tt0399095,2,0
tt0795458,0,0
tt1570989,0,0
tt1390398,2,1
tt4294052,0,0
tt4294052,0,0
tt1470023,2,0
tt0120053,2,0
tt0357277,2,0
tt0115956,4,0
tt0115956,2,0
tt0116287,2,0
tt1157694,5,0
tt1157694,5,0
tt2446980,3,0
tt2446980,3,0
tt2446980,5,0
tt0096487,4,0
tt1401143,6,0
tt1178663,1,0
tt1178663,5,0
tt1178663,2,0
tt0910936,2,0
tt0181689,2,1
tt0104697,1,0
tt0104697,4,0
tt0283026,2,0
tt0810922,2,0
tt0251160,5,0
tt0245115,2,0
tt2034139,2,1
tt3400342,1,0
tt1043839,4,0
tt0380275,0,0
tt0325805,4,0
tt0403455,2,0
tt2442502,2,0
tt0362582,2,0
tt1862079,2,0
tt0204175,5,0
tt1931435,5,0
tt1931435,3,0
tt1931435,6,0
tt0167456,2,0
tt0286162,2,0
tt0119822,3,0
tt0119822,3,0
tt0119822,3,0
tt0451850,0,0
tt0451850,6,0
tt0451850,0,0
tt0090223,1,0
tt0090223,1,0
tt0090223,6,0
tt1637688,2,0
tt0436613,5,1
tt1253853,2,0
tt1252595,5,0
tt1573072,4,0
tt1573072,5,0
tt1573072,0,0
tt0100142,2,0
tt4242158,2,0
tt1568334,0,0
tt1568334,0,0
tt0093058,1,0
tt0093058,4,0
tt0464141,2,0
tt0094737,2,0
tt0102741,5,0
tt0410818,5,0
tt1254696,6,0
tt0099575,3,0
tt0099575,4,0
tt0091129,0,0
tt2141773,0,0
tt2141773,1,0
tt2141773,1,0
tt0119361,2,0
tt1800367,2,0
tt0790736,2,0
tt0097570,6,0
tt0119349,4,0
tt0256380,2,0
tt1856109,1,0
tt1856109,5,0
tt1856109,6,0
tt3093520,6,0
tt0097216,2,1
tt0107611,0,0
tt0088322,2,0
tt1658501,2,0
tt0113670,2,0
tt1375670,1,0
tt1375670,6,0
tt0230011,2,0
tt1278340,1,0
tt1278340,3,0
tt1278340,1,0
tt1054606,2,0
tt2083383,0,0
tt0800099,0,0
tt0800099,3,0
tt0800099,5,0
tt0800099,6,0
tt0488658,0,0
tt0488658,6,0
tt0488658,2,0
tt0112585,4,0
tt0112585,6,0
tt2209764,2,0
tt1448755,4,0
tt1448755,3,0
tt1448755,0,0
tt2073070,2,0
tt0107822,2,0
tt0102782,4,0
tt0462295,3,0
tt0462295,1,0
tt0462295,2,0
tt0162710,3,0
tt0162710,4,0
tt0303356,2,0
tt2309764,2,0
tt0449010,2,0
tt1179031,2,0
tt2404027,2,1
tt0261289,2,0
tt1487118,2,0
tt1541995,2,0
tt0314170,2,1
tt2771372,2,0
tt0496328,5,1
tt0094910,2,0
tt0116913,5,0
tt0116913,6,0
tt0116913,6,0
tt2555268,2,0
tt0431197,2,0
tt0089941,6,0
tt0248169,3,0
tt0239948,6,0
tt0239948,1,0
tt0239948,5,0
tt0093886,5,0
tt0093886,6,0
tt0097438,2,0
tt0815245,2,0
tt0090357,1,0
tt0090357,1,0
tt0090357,2,0
tt0089160,2,0
tt0119567,0,0
tt2223990,2,1
tt0116654,0,0
tt0116654,2,0
tt0092226,1,0
tt2304485,6,0
tt0114057,2,0
tt5105784,0,0
tt5105784,0,0
tt5105784,0,0
tt0096054,5,0
tt0096054,6,0
tt0106453,5,0
tt0119215,2,0
tt0116126,0,0
tt0116126,6,0
tt0110557,2,0
tt0454848,2,0
tt0758774,2,0
tt0462322,2,0
tt0403910,2,0
tt1415283,2,0
tt0295297,2,0
tt1839492,3,0
tt1839492,1,0
tt0108330,2,0
tt1339268,0,0
tt1339268,3,0
tt1339268,3,0
tt0952640,2,0
tt1305591,2,0
tt0112368,2,0
tt0402398,0,0
tt0402398,5,0
tt0387877,0,1
tt0185014,2,0
tt0088242,6,0
tt1772288,2,0
tt0098051,2,0
tt2911666,2,0
tt0091707,4,0
tt0378109,5,0
tt0108442,4,0
tt0088256,4,0
tt0102609,6,0
tt2321163,5,0
tt0119229,6,0
tt0119229,0,0
tt1845773,0,0
tt0113089,2,0
tt0374900,2,0
tt0091934,1,0
tt0091934,3,0
tt0091934,5,0
tt0308411,2,0
tt0116683,4,0
tt0116683,2,0
tt0355702,6,0
tt0355702,2,0
tt0302882,2,0
tt0200071,2,1
tt3962210,2,0
tt3962210,1,0
tt1981080,2,0
tt0457400,6,0
tt0280665,0,1
tt0280665,0,1
tt2124074,2,0
tt2293060,6,0
tt2293060,3,0
tt2011232,2,0
tt0399877,2,0
tt0399877,3,0
tt0095993,1,0
tt0095993,0,0
tt0095993,0,0
tt1320261,0,0
tt1320261,3,0
tt1918886,2,0
tt0090633,4,0
tt0115639,0,0
tt0115639,6,0
tt0186045,6,0
tt0186045,3,0
tt0186045,2,0
tt0120696,2,0
tt0116324,1,0
tt0116324,3,0
tt0116324,4,0
tt0116442,2,0
tt0805526,3,0
tt0479500,3,0
tt0479500,3,0
tt0479500,6,0
tt0099165,0,0
tt0099165,0,0
tt0096256,2,0
tt2444946,0,1
tt2444946,0,1
tt0303785,0,0
tt0303785,6,0
tt0303785,0,0
tt0117774,2,0
tt1571249,0,0
tt1571249,3,0
tt0780653,2,1
tt0120866,2,0
tt0377992,4,0
tt0377992,2,0
tt0441909,2,0
tt0111477,2,0
tt0330373,2,0
tt0377038,2,1
tt1156398,2,0
tt0441048,2,0
tt2358891,2,0
tt0392739,2,1
tt1869716,2,0
tt1018785,2,0
tt2924352,2,0
tt0256009,2,0
tt0132245,2,1
tt0090196,2,0
tt4008348,2,1
tt0120899,2,0
tt1931569,4,0
tt0111488,2,0
tt1985966,1,1
tt1985966,2,1
tt0088915,2,0
tt0120655,6,0
tt0120655,2,0
tt0115836,5,0
tt0115836,1,0
tt0115836,6,0
tt2387559,0,0
tt2387559,2,0
tt0114296,2,0
tt0268695,2,1
tt0120133,2,0
tt0139462,0,0
tt0486259,0,0
tt0119942,4,0
tt0119942,0,0
tt1477837,1,0
tt1477837,6,0
tt1477837,2,0
tt0458525,2,0
tt0163988,4,0
tt0163988,1,0
tt0163988,4,0
tt0092965,2,0
tt1596363,3,0
tt1596363,3,0
tt1596363,3,0
tt1596363,5,0
tt0120669,4,0
tt0120669,1,0
tt0120669,4,0
tt0120669,1,0
tt0202470,2,0
tt4248930,0,0
tt4248930,0,0
tt0408306,2,0
tt0361841,1,0
tt0361841,0,0
tt0341549,2,0
tt3640682,2,0
tt0122718,2,0
tt0372183,4,0
tt0372183,1,0
tt0427482,2,0
tt0416887,4,0
tt0416887,6,0
tt0210075,4,0
tt0210075,0,0
tt2737050,1,0
tt2737050,2,0
tt0203009,2,0
tt0401445,0,0
tt0106877,4,0
tt0183869,4,0
tt0183869,3,0
tt0183869,1,0
tt0309530,1,0
tt0309530,5,0
tt0171433,4,0
tt2178508,5,0
tt2178508,0,0
tt0250323,0,0
tt0239395,2,0
tt2689966,1,0
tt2689966,1,0
tt2689966,4,0
tt2689966,2,0
tt0289456,2,0
tt0345074,4,0
tt0403508,4,0
tt0115837,6,0
tt2382420,2,0
tt1545106,4,0
tt0357470,0,1
tt0120654,5,0
tt0120654,1,0
tt0120654,1,0
tt1280015,2,0
tt0429493,2,0
tt0429493,2,0
tt0099819,2,0
tt0096294,5,0
tt0096294,0,0
tt0391225,2,1
tt0295725,2,0
tt1242432,6,0
tt2063666,2,0
tt0195945,2,0
tt1041829,3,0
tt1041829,1,0
tt0270971,6,1
tt0270971,2,1
tt2473682,2,0
tt3313776,2,0
tt0364045,2,0
tt1189076,4,0
tt0115610,2,0
tt0097613,2,0
tt0120873,0,1
tt0120873,0,1
tt0119994,0,0
tt0119994,0,0
tt0095776,2,0
tt0097607,0,0
tt0097607,0,0
tt0970184,4,1
tt0091276,2,0
tt1655420,2,0
tt0105417,2,0
tt1572769,0,0
tt1572769,1,0
tt0348593,5,0
tt0348593,5,0
tt0348593,0,0
tt1339043,3,0
tt1339043,0,0
tt1391871,3,1
tt1391871,2,1
tt0112625,2,1
tt0991346,2,0
tt0903624,2,0
tt0914358,2,0
tt0096257,2,0
tt0099164,2,0
tt0091538,2,0
tt0940709,2,0
tt0117991,0,1
tt0117991,0,1
tt0338706,4,0
tt0102422,2,1
tt0094332,0,0
tt3263520,6,0
tt3263520,3,0
tt2825924,0,0
tt2825924,1,0
tt2825924,6,0
tt0087428,2,0
tt1431122,0,0
tt1431122,0,0
tt0120683,1,0
tt1190080,2,0
tt1190080,3,0
tt1924429,2,0
tt3397884,6,0
tt3397884,6,0
tt0292506,2,0
tt0292506,0,0
tt0382073,0,0
tt0952682,5,0
tt0952682,6,0
tt3726704,2,0
tt1323594,2,0
tt0206367,2,1
tt0206367,2,1
tt0094871,2,0
tt0365830,2,0
tt0120318,2,0
tt0098093,3,0
tt0098093,6,0
tt0177240,2,0
tt0314039,2,0
tt0315327,4,0
tt0315327,0,0
tt0114095,2,0
tt0097388,2,0
tt0096928,1,0
tt0096928,2,0
tt0482572,2,0
tt0985694,2,0
tt0398017,2,0
tt0373908,6,0
tt0373908,4,0
tt0120324,2,0
tt1212007,2,0
tt0107943,0,0
tt0118863,2,0
tt0186508,0,0
tt2124908,5,0
tt2124908,5,0
tt0095560,6,0
tt0191074,3,0
tt0191074,3,0
tt0191074,3,0
tt3195742,2,0
tt0091706,2,0
tt0431021,2,1
tt0094118,2,1
tt0250690,1,0
tt0250690,5,0
tt1196340,0,1
tt0086508,1,0
tt0086508,5,0
tt0086508,2,0
tt0482599,2,0
tt0330602,6,0
tt0330602,2,0
tt0116669,5,0
tt0116669,6,0
tt0116669,3,0
tt2631186,4,0
tt1991245,0,0
tt1991245,5,0
tt1991245,1,0
tt1991245,3,0
tt1991245,5,0
tt0093105,2,0
tt0402399,0,0
tt0119572,0,0
tt0119572,3,0
tt0119572,5,0
tt0089175,6,0
tt0112427,6,0
tt2105044,2,0
tt2085888,5,0
tt1996264,1,0
tt1996264,2,0
tt2992552,2,0
tt0119214,6,0
tt0119214,2,0
tt0120481,2,0
tt0360009,2,0
tt2062961,0,0
tt0815244,3,0
tt0815244,3,0
tt0815244,4,0
tt0105629,2,0
tt0105629,5,0
tt1345836,2,0
tt0323642,3,0
tt0323642,0,0
tt0450385,2,0
tt0101329,2,0
tt0382932,1,0
tt0382932,4,0
tt1628024,2,0
tt0242445,2,0
tt2330866,2,0
tt0152836,3,0
tt0152836,6,0
tt0152836,0,0
tt0239949,6,0
tt0239949,1,0
tt2207006,4,0
tt0216772,2,0
tt0089798,2,0
tt0096874,2,0
tt0100802,2,0
tt0109198,2,0
tt0480239,5,1
tt0443272,5,0
tt0296166,2,0
tt0087951,2,0
tt0162711,4,0
tt0486674,2,0
tt0450232,1,0
tt0450232,3,0
tt0450232,5,0
tt0383543,2,0
tt0799934,2,0
tt1912979,0,0
tt0312528,2,1
tt0372237,0,0
tt0088323,4,0
tt0088323,2,0
tt1813440,2,0
tt2170593,2,0
tt0113117,0,0
tt0101507,2,1
tt0331468,2,0
tt1091229,1,0
tt1091229,2,0
tt1855401,0,0
tt0339034,1,0
tt0339034,2,0
tt0087004,6,0
tt0429068,5,0
tt0429068,6,0
tt1649419,0,0
tt1649419,4,0
tt1161864,2,0
tt0102768,2,0
tt0462519,1,1
tt0462519,6,1
tt0415949,3,0
tt0415949,3,0
tt1226229,2,0
tt0100157,4,0
tt3505950,2,0
tt0144715,3,0
tt0144715,3,0
tt0144715,0,0
tt2103227,1,1
tt2103227,2,1
tt0095428,2,0
tt2083355,0,0
tt0465538,2,0
tt2185056,0,0
tt0089767,1,0
tt0089767,3,0
tt0089767,5,0
tt0100631,6,0
tt0100631,2,0
tt0114888,2,0
tt0464154,2,0
tt0464154,1,0
tt0464154,1,0
tt1067583,2,0
tt1568335,2,0
tt0945513,2,0
tt0100143,3,0
tt0100143,5,0
tt0476550,4,0
tt0476550,3,0
tt0476550,3,0
tt0099951,2,0
tt0160338,2,1
tt0108090,2,1
tt1965065,3,0
tt0092804,2,0
tt0125664,2,0
tt1231580,0,0
tt0216216,2,0
tt1503769,2,0
tt0242653,2,0
tt4294084,2,0
tt1315350,0,0
tt0372784,2,0
tt0398375,1,0
tt0398375,4,0
tt1228953,4,0
tt0278295,5,0
tt0094291,2,0
tt0983193,2,1
tt1781922,1,0
tt1781922,2,0
tt0097940,6,1
tt0097940,0,1
tt0097940,5,1
tt0097940,0,1
tt0478970,2,0
tt0775552,1,0
tt0775552,6,0
tt0775552,0,0
tt0112792,2,1
tt0266915,0,0
tt0489037,3,0
tt1217209,2,0
tt1217209,0,0
tt0117826,0,0
tt0117826,0,0
tt0377818,0,0
tt0377818,1,0
tt0377818,1,0
tt0377818,1,0
tt0086859,1,0
tt0086859,1,0
tt0086859,2,0
tt0499556,2,0
